newbookid,ratings_count,average_rating,predicted_rating
4139,19210,2.84,3.0
6150,19210,4.36,4.0
3005,19208,4.12,4.0
5877,19206,3.77,4.0
5060,19206,4.02,4.0
4479,19205,4.09,4.0
4353,19199,3.79,4.0
5656,19187,4.06,4.0
6718,19184,4.04,4.0
6272,19178,4.3,4.0
2672,19176,4.17,4.0
4447,19176,4.22,4.0
4716,19171,4.0,4.0
6049,19168,4.13,4.0
4083,19152,3.92,4.0
4631,19152,4.34,4.0
4744,19149,3.98,4.0
5586,19149,3.86,4.0
6010,19147,4.11,4.0
4302,19144,4.29,4.0
4935,19143,4.68,5.0
4867,19139,3.6,4.0
5912,19133,3.86,4.0
4573,19133,4.19,4.0
4601,19132,4.32,4.0
5416,19131,3.85,4.0
6282,19126,3.98,4.0
4520,19118,4.1,4.0
5128,19113,3.61,4.0
5778,19108,4.12,4.0
2737,19107,3.9,4.0
4930,19102,3.96,4.0
4816,19100,4.16,4.0
4378,19094,3.82,4.0
5827,19083,3.95,4.0
5753,19080,3.89,4.0
4965,19079,3.33,3.0
5120,19074,3.93,4.0
4582,19073,3.82,4.0
5047,19072,3.34,3.0
6824,19068,3.67,4.0
6432,19061,4.25,4.0
6753,19052,4.09,4.0
4375,19050,4.28,4.0
5676,19049,4.15,4.0
5100,19040,3.75,4.0
5206,19033,3.66,4.0
4820,19032,4.08,4.0
4389,19028,4.37,4.0
6314,19024,3.99,4.0
4902,19019,4.17,4.0
4633,19019,3.58,4.0
5651,19018,3.66,4.0
4620,19016,4.05,4.0
4327,19016,4.12,4.0
4660,19008,3.52,4.0
4445,19003,4.1,4.0
5858,19000,4.02,4.0
5287,18997,4.0,4.0
5207,18990,3.81,4.0
5053,18982,3.96,4.0
4063,18964,3.79,4.0
4467,18963,4.18,4.0
4521,18960,4.59,5.0
4611,18957,4.26,4.0
3419,18956,4.17,4.0
6148,18952,4.01,4.0
4430,18947,3.76,4.0
5134,18945,3.96,4.0
4511,18927,4.28,4.0
4334,18925,3.98,4.0
4505,18920,4.29,4.0
4643,18917,3.96,4.0
4737,18914,3.68,4.0
4600,18912,3.94,4.0
4025,18906,4.05,4.0
5354,18903,4.2,4.0
4914,18902,4.06,4.0
5717,18899,3.98,4.0
6912,18897,4.12,4.0
5110,18896,4.22,4.0
5885,18893,4.3,4.0
6102,18886,4.28,4.0
5227,18879,3.84,4.0
5270,18878,3.77,4.0
5695,18873,3.75,4.0
4987,18869,3.95,4.0
4337,18864,4.01,4.0
5420,18846,3.88,4.0
5815,18834,3.8,4.0
5217,18833,4.12,4.0
6030,18830,3.88,4.0
4476,18828,4.55,5.0
5062,18827,4.12,4.0
7644,18822,4.18,4.0
5098,18822,3.95,4.0
5583,18817,3.94,4.0
6284,18811,3.92,4.0
5363,18809,4.19,4.0
4350,18806,3.55,4.0
3988,18805,3.98,4.0
4862,18799,4.05,4.0
5004,18793,4.09,4.0
4861,18792,3.86,4.0
4682,18791,3.54,4.0
6802,18789,3.99,4.0
4091,18788,4.53,5.0
4966,18785,4.01,4.0
6529,18782,4.43,4.0
5857,18778,3.9,4.0
6083,18778,3.74,4.0
4546,18773,3.79,4.0
4270,18773,3.67,4.0
5789,18770,3.63,4.0
4356,18770,4.04,4.0
4690,18761,4.07,4.0
4262,18722,4.12,4.0
6203,18722,4.0,4.0
5926,18718,3.97,4.0
5786,18717,4.16,4.0
6008,18716,3.93,4.0
4845,18716,4.3,4.0
6262,18715,3.92,4.0
4331,18711,4.19,4.0
5168,18708,4.0,4.0
5251,18706,3.99,4.0
7058,18700,3.89,4.0
5505,18700,3.62,4.0
6098,18694,4.25,4.0
6586,18691,4.04,4.0
4681,18688,4.29,4.0
3810,18673,3.94,4.0
3420,18672,4.05,4.0
5048,18667,4.65,5.0
4610,18662,4.35,4.0
5760,18655,3.66,4.0
4736,18655,3.7,4.0
5398,18655,4.32,4.0
5232,18649,4.19,4.0
5035,18648,4.09,4.0
5244,18641,4.66,5.0
5394,18636,4.1,4.0
5022,18628,3.91,4.0
5408,18618,3.66,4.0
6779,18617,4.12,4.0
4897,18616,4.06,4.0
6396,18613,4.0,4.0
7573,18605,3.76,4.0
5508,18599,4.07,4.0
5746,18596,4.08,4.0
5337,18594,3.99,4.0
5301,18592,4.21,4.0
6217,18583,3.96,4.0
4240,18583,3.89,4.0
6031,18582,3.91,4.0
4123,18579,4.13,4.0
5187,18578,4.14,4.0
3809,18574,4.12,4.0
5843,18570,4.16,4.0
7065,18568,3.54,4.0
4484,18566,4.07,4.0
6287,18562,4.12,4.0
4512,18561,3.65,4.0
5163,18553,4.01,4.0
5220,18551,4.25,4.0
5594,18549,3.92,4.0
5310,18546,3.99,4.0
4624,18542,3.98,4.0
5181,18542,3.78,4.0
6401,18541,4.33,4.0
4767,18529,3.99,4.0
5030,18513,4.1,4.0
4910,18505,3.81,4.0
4995,18504,4.21,4.0
6424,18503,4.41,4.0
4203,18499,3.73,4.0
6210,18498,4.3,4.0
4182,18496,4.09,4.0
4731,18492,4.17,4.0
6340,18489,4.39,4.0
4160,18488,3.7,4.0
6832,18485,4.19,4.0
5388,18479,3.59,4.0
5176,18477,4.17,4.0
6078,18473,3.92,4.0
5259,18466,4.13,4.0
5803,18465,3.55,4.0
7636,18463,3.44,3.0
5404,18462,4.17,4.0
5293,18462,3.63,4.0
5970,18458,4.07,4.0
4514,18457,3.8,4.0
5666,18451,4.01,4.0
5082,18445,3.41,3.0
5871,18443,4.19,4.0
4807,18441,3.74,4.0
4852,18430,4.43,4.0
4585,18430,3.55,4.0
6254,18425,3.79,4.0
5415,18424,3.6,4.0
4981,18413,3.87,4.0
5519,18413,3.92,4.0
5352,18403,3.94,4.0
6958,18402,3.94,4.0
4738,18402,3.93,4.0
5700,18402,3.93,4.0
5302,18399,3.79,4.0
4502,18396,3.49,3.0
6937,18395,3.79,4.0
4950,18395,4.1,4.0
5678,18392,4.29,4.0
4918,18392,4.12,4.0
6476,18383,4.23,4.0
4960,18380,3.74,4.0
2227,18379,4.12,4.0
4464,18378,4.3,4.0
5751,18374,3.88,4.0
5069,18373,3.86,4.0
6002,18359,3.95,4.0
5639,18358,4.05,4.0
5222,18356,4.19,4.0
4306,18344,4.1,4.0
5400,18343,3.75,4.0
4763,18340,4.13,4.0
5832,18329,4.06,4.0
5473,18327,4.28,4.0
5936,18322,4.22,4.0
4912,18321,4.1,4.0
4709,18314,4.34,4.0
4778,18310,4.01,4.0
5272,18307,3.84,4.0
4837,18306,3.92,4.0
5014,18306,3.24,3.0
4689,18305,4.12,4.0
4742,18303,4.23,4.0
4354,18298,4.08,4.0
5254,18297,4.22,4.0
5544,18296,4.19,4.0
4465,18290,4.41,4.0
3841,18289,3.67,4.0
5228,18287,4.09,4.0
5358,18279,4.12,4.0
4305,18278,4.01,4.0
6304,18277,3.59,4.0
3371,18276,3.95,4.0
4590,18275,4.27,4.0
5856,18265,4.15,4.0
4658,18261,4.15,4.0
5192,18260,4.25,4.0
5258,18260,3.2,3.0
4713,18254,4.15,4.0
6660,18253,4.16,4.0
4934,18248,3.88,4.0
5623,18247,3.9,4.0
7259,18243,3.98,4.0
4999,18235,3.82,4.0
6589,18231,4.15,4.0
6487,18225,3.79,4.0
4938,18220,4.15,4.0
4499,18219,3.99,4.0
7275,18218,3.95,4.0
4263,18216,3.68,4.0
4730,18214,3.6,4.0
4676,18204,3.37,3.0
4776,18203,4.08,4.0
6736,18197,4.21,4.0
5325,18194,4.22,4.0
5590,18193,3.91,4.0
5954,18190,4.23,4.0
6518,18180,3.89,4.0
5385,18168,3.96,4.0
6190,18166,3.9,4.0
6500,18154,3.66,4.0
5514,18150,3.88,4.0
5403,18125,3.95,4.0
7726,18122,3.92,4.0
3691,18115,4.04,4.0
5236,18113,3.85,4.0
6159,18111,4.02,4.0
4268,18109,3.71,4.0
3582,18107,3.89,4.0
3188,18104,4.17,4.0
6864,18094,4.29,4.0
4217,18091,3.56,4.0
5895,18090,3.54,4.0
3416,18073,4.14,4.0
3506,18072,3.74,4.0
4528,18071,3.77,4.0
7118,18066,3.88,4.0
4636,18065,3.81,4.0
4940,18056,4.05,4.0
4711,18053,3.88,4.0
5916,18053,3.66,4.0
5879,18052,3.53,4.0
4864,18044,4.04,4.0
4580,18037,3.16,3.0
7241,18032,4.16,4.0
6512,18024,4.07,4.0
6166,18021,3.99,4.0
4975,18019,4.16,4.0
5130,18015,4.31,4.0
5395,17996,3.94,4.0
5645,17971,3.9,4.0
4704,17964,3.88,4.0
4541,17952,4.4,4.0
5186,17950,4.45,4.0
5418,17948,4.16,4.0
6044,17947,4.09,4.0
4067,17946,4.09,4.0
6060,17941,4.23,4.0
5327,17938,4.16,4.0
4898,17937,4.15,4.0
5507,17935,3.86,4.0
4671,17931,3.84,4.0
5379,17930,4.33,4.0
6646,17922,4.32,4.0
4994,17920,4.24,4.0
5438,17918,3.93,4.0
5119,17917,3.63,4.0
6742,17912,4.33,4.0
6761,17909,4.19,4.0
4614,17900,4.06,4.0
5817,17892,3.7,4.0
6899,17889,3.82,4.0
5064,17886,3.9,4.0
6225,17879,3.9,4.0
7247,17878,3.89,4.0
4554,17875,4.25,4.0
5104,17871,4.24,4.0
4151,17866,4.32,4.0
5662,17862,4.0,4.0
5668,17859,3.86,4.0
4460,17858,3.74,4.0
5313,17853,3.7,4.0
6523,17850,3.86,4.0
5156,17843,3.52,4.0
4840,17837,3.39,3.0
4833,17837,3.26,3.0
7722,17825,3.81,4.0
5737,17820,3.6,4.0
5132,17813,3.6,4.0
6480,17813,3.63,4.0
7028,17813,3.98,4.0
4672,17811,4.13,4.0
6394,17793,4.22,4.0
6153,17789,4.16,4.0
4882,17787,4.24,4.0
4952,17782,4.44,4.0
5472,17781,3.72,4.0
5530,17777,3.77,4.0
6294,17760,3.71,4.0
7196,17752,3.93,4.0
5597,17742,4.11,4.0
4535,17742,4.03,4.0
7116,17738,3.69,4.0
5276,17729,4.03,4.0
5869,17728,4.08,4.0
6064,17728,3.89,4.0
5515,17723,3.82,4.0
4875,17709,4.25,4.0
4957,17708,3.74,4.0
6052,17707,4.13,4.0
5347,17706,3.85,4.0
6607,17697,4.03,4.0
5330,17694,3.54,4.0
6173,17691,4.2,4.0
4080,17689,4.21,4.0
5241,17688,3.86,4.0
5774,17687,3.87,4.0
4779,17684,4.02,4.0
5462,17679,4.31,4.0
6056,17675,3.91,4.0
7103,17672,3.84,4.0
4808,17668,3.54,4.0
5111,17667,3.34,3.0
4765,17657,3.75,4.0
5627,17655,3.92,4.0
7112,17654,3.7,4.0
6442,17647,3.69,4.0
5203,17637,4.1,4.0
6164,17624,3.94,4.0
6112,17622,3.96,4.0
5129,17617,4.25,4.0
5016,17613,3.93,4.0
5402,17604,3.93,4.0
4996,17602,4.2,4.0
5854,17589,4.03,4.0
6726,17584,3.99,4.0
5164,17583,3.8,4.0
5269,17581,4.16,4.0
5707,17578,3.98,4.0
5636,17573,3.72,4.0
7551,17572,3.8,4.0
6701,17565,4.3,4.0
3319,17563,3.37,3.0
6509,17562,4.12,4.0
5965,17561,3.86,4.0
6062,17549,4.31,4.0
5281,17541,3.66,4.0
5485,17540,4.34,4.0
4254,17526,4.59,5.0
5284,17524,3.77,4.0
4575,17523,4.42,4.0
6252,17522,4.22,4.0
6744,17513,3.83,4.0
6348,17505,3.91,4.0
6537,17498,3.76,4.0
5571,17497,3.83,4.0
5521,17497,4.17,4.0
6528,17495,4.08,4.0
6822,17490,4.37,4.0
5345,17489,3.91,4.0
4834,17481,3.85,4.0
6235,17476,3.95,4.0
5687,17472,3.84,4.0
5650,17469,3.28,3.0
5073,17459,4.19,4.0
5414,17459,4.29,4.0
5061,17448,3.79,4.0
6334,17436,4.26,4.0
4279,17428,4.21,4.0
5377,17425,4.01,4.0
6964,17424,4.05,4.0
6116,17422,4.28,4.0
4812,17413,4.0,4.0
5338,17413,3.65,4.0
5813,17412,4.06,4.0
5024,17411,3.86,4.0
4903,17410,4.15,4.0
5501,17402,4.08,4.0
5360,17399,3.57,4.0
3822,17398,4.37,4.0
5159,17393,3.27,3.0
5184,17388,3.86,4.0
4490,17388,4.25,4.0
6280,17385,3.96,4.0
5194,17384,4.2,4.0
5673,17382,3.71,4.0
5015,17381,4.24,4.0
5825,17379,3.8,4.0
5366,17378,3.67,4.0
4376,17376,3.95,4.0
4827,17375,3.9,4.0
5509,17370,3.92,4.0
6954,17367,3.69,4.0
5527,17359,3.71,4.0
5303,17357,3.86,4.0
5461,17352,4.31,4.0
5070,17350,3.79,4.0
5105,17345,3.59,4.0
6910,17342,4.18,4.0
5237,17338,3.92,4.0
5392,17335,4.24,4.0
6114,17333,4.44,4.0
5114,17333,3.23,3.0
5994,17327,3.65,4.0
3388,17326,4.22,4.0
6923,17321,4.32,4.0
5007,17318,3.87,4.0
6980,17318,4.34,4.0
5460,17315,4.03,4.0
6569,17311,3.6,4.0
4192,17310,3.79,4.0
4766,17310,4.04,4.0
5368,17309,3.84,4.0
6087,17308,3.78,4.0
5034,17305,3.94,4.0
5383,17293,3.9,4.0
6407,17289,4.43,4.0
5716,17289,4.01,4.0
5987,17286,3.98,4.0
7624,17279,4.01,4.0
4486,17275,3.54,4.0
5593,17274,4.21,4.0
5791,17270,4.06,4.0
6903,17268,4.24,4.0
5535,17267,3.69,4.0
5389,17260,3.92,4.0
4550,17250,3.87,4.0
6039,17235,4.07,4.0
7039,17226,4.13,4.0
5818,17224,3.87,4.0
6454,17221,3.82,4.0
5523,17219,3.87,4.0
4361,17219,4.11,4.0
5528,17216,3.61,4.0
5116,17205,3.89,4.0
7999,17204,4.09,4.0
5715,17203,3.82,4.0
5763,17203,3.88,4.0
5230,17200,3.96,4.0
4612,17199,4.05,4.0
5821,17198,3.83,4.0
5353,17192,4.29,4.0
5448,17189,4.03,4.0
5839,17186,4.11,4.0
5257,17181,3.82,4.0
4501,17180,3.87,4.0
4647,17179,4.63,5.0
5094,17173,3.51,4.0
4697,17173,3.66,4.0
4336,17170,4.18,4.0
5084,17170,4.22,4.0
5083,17168,3.73,4.0
6360,17160,3.92,4.0
4723,17155,4.0,4.0
4230,17151,3.37,3.0
5978,17142,3.82,4.0
5476,17138,3.74,4.0
4896,17129,3.81,4.0
5317,17128,3.94,4.0
5710,17128,3.92,4.0
4773,17128,4.1,4.0
5089,17126,4.03,4.0
5654,17118,3.36,3.0
6369,17117,4.22,4.0
5692,17114,4.1,4.0
4548,17109,4.19,4.0
5510,17109,3.77,4.0
5672,17108,4.42,4.0
7069,17108,4.26,4.0
4839,17106,4.28,4.0
5951,17104,3.92,4.0
5309,17102,3.88,4.0
5600,17101,4.24,4.0
7500,17095,3.97,4.0
4560,17093,3.59,4.0
5553,17084,3.99,4.0
5836,17083,4.23,4.0
6740,17082,4.03,4.0
5724,17080,3.82,4.0
5046,17070,3.78,4.0
4760,17065,3.95,4.0
5197,17064,4.16,4.0
6849,17056,3.54,4.0
4168,17053,3.73,4.0
5726,17052,3.9,4.0
3890,17052,3.92,4.0
5447,17045,4.19,4.0
6666,17045,4.23,4.0
6188,17043,4.43,4.0
4549,17035,3.81,4.0
6001,17034,3.94,4.0
5960,17033,4.25,4.0
5256,17033,3.96,4.0
7027,17033,4.09,4.0
7650,17026,4.12,4.0
5298,17024,4.12,4.0
6556,17023,3.92,4.0
6309,17018,4.03,4.0
5875,17016,4.07,4.0
3584,17015,4.17,4.0
4748,17015,4.04,4.0
5620,17013,3.79,4.0
6323,17011,3.77,4.0
5806,17003,3.56,4.0
5343,17002,3.63,4.0
5932,17002,3.45,3.0
6795,16991,4.08,4.0
6073,16988,3.83,4.0
4618,16981,3.69,4.0
5941,16979,3.98,4.0
5122,16975,3.9,4.0
4829,16974,4.18,4.0
5719,16964,4.25,4.0
5807,16963,3.91,4.0
5727,16957,3.82,4.0
4492,16955,4.07,4.0
4890,16954,3.87,4.0
4396,16952,4.4,4.0
6665,16947,4.33,4.0
5772,16931,3.89,4.0
4787,16917,4.26,4.0
6770,16911,4.15,4.0
6786,16902,4.02,4.0
4937,16892,4.21,4.0
6975,16888,4.33,4.0
6374,16887,4.09,4.0
6446,16885,3.93,4.0
5550,16883,4.02,4.0
5324,16879,4.0,4.0
5630,16875,4.08,4.0
6218,16875,4.16,4.0
5532,16865,3.94,4.0
4562,16864,3.97,4.0
5076,16863,4.54,5.0
5091,16862,4.06,4.0
5143,16861,3.98,4.0
5712,16853,3.78,4.0
4826,16853,4.17,4.0
6193,16851,4.07,4.0
6296,16845,3.95,4.0
6614,16842,4.03,4.0
6659,16836,4.07,4.0
5396,16833,4.11,4.0
5440,16829,4.24,4.0
5364,16821,4.02,4.0
6192,16819,4.32,4.0
5118,16818,4.06,4.0
5598,16814,4.27,4.0
5165,16810,4.12,4.0
5071,16810,4.19,4.0
5711,16803,4.19,4.0
4665,16800,4.1,4.0
6683,16799,3.85,4.0
4815,16792,4.24,4.0
5265,16792,4.08,4.0
5139,16790,3.99,4.0
5557,16776,3.61,4.0
4978,16775,4.13,4.0
7295,16775,4.34,4.0
6326,16769,4.27,4.0
7094,16769,3.83,4.0
5215,16769,4.37,4.0
5604,16767,3.72,4.0
5852,16766,4.74,5.0
4790,16765,3.72,4.0
6194,16759,3.76,4.0
5835,16756,4.13,4.0
5784,16751,4.06,4.0
6907,16747,3.8,4.0
5153,16744,4.24,4.0
5568,16744,4.03,4.0
5897,16743,4.19,4.0
5722,16739,3.69,4.0
7172,16730,4.15,4.0
7814,16725,3.87,4.0
4990,16719,3.97,4.0
5629,16717,3.97,4.0
4045,16705,3.77,4.0
6101,16704,3.78,4.0
4684,16698,3.73,4.0
6960,16688,4.33,4.0
5326,16680,4.47,4.0
5524,16675,3.82,4.0
5365,16663,4.2,4.0
5500,16654,4.32,4.0
5417,16650,4.04,4.0
5375,16637,3.93,4.0
4922,16631,3.59,4.0
5028,16625,4.06,4.0
5050,16617,4.42,4.0
5372,16616,3.86,4.0
6003,16613,4.37,4.0
6126,16605,4.1,4.0
5340,16604,3.57,4.0
6353,16594,4.04,4.0
5935,16593,4.12,4.0
4283,16590,4.39,4.0
5801,16585,4.05,4.0
5990,16582,4.09,4.0
5898,16568,4.01,4.0
4333,16566,4.1,4.0
2807,16565,3.75,4.0
5565,16558,4.34,4.0
6730,16558,4.06,4.0
5223,16558,3.49,3.0
6337,16556,3.81,4.0
4722,16553,3.42,3.0
5481,16552,4.04,4.0
5659,16551,4.16,4.0
7246,16547,4.2,4.0
5318,16539,4.34,4.0
3209,16536,3.93,4.0
4789,16535,3.94,4.0
5407,16533,4.13,4.0
5449,16532,4.11,4.0
5486,16531,4.34,4.0
5391,16528,4.03,4.0
6667,16527,4.14,4.0
6091,16519,3.83,4.0
6513,16515,3.64,4.0
4828,16509,3.78,4.0
5708,16507,4.16,4.0
4810,16502,3.9,4.0
5282,16501,4.17,4.0
5904,16498,4.26,4.0
4592,16498,4.34,4.0
4830,16494,3.92,4.0
4959,16490,3.66,4.0
5079,16488,4.01,4.0
6184,16487,3.93,4.0
5294,16487,4.38,4.0
4817,16485,4.21,4.0
6209,16485,4.11,4.0
5021,16485,4.21,4.0
5351,16484,4.13,4.0
6548,16479,4.32,4.0
6451,16478,4.08,4.0
6310,16475,3.7,4.0
5381,16474,4.58,5.0
5653,16470,4.24,4.0
4958,16466,4.2,4.0
6025,16466,3.94,4.0
4363,16464,3.99,4.0
6543,16464,4.32,4.0
5755,16461,4.0,4.0
3977,16455,3.87,4.0
6026,16453,4.19,4.0
6057,16441,4.5,4.0
6462,16432,4.25,4.0
4868,16431,3.6,4.0
6134,16418,3.96,4.0
5401,16412,3.13,3.0
6953,16408,4.06,4.0
5797,16406,3.96,4.0
5093,16405,4.37,4.0
4568,16402,3.91,4.0
5567,16401,4.25,4.0
7549,16399,3.87,4.0
5410,16398,4.0,4.0
6020,16398,4.05,4.0
6448,16397,3.93,4.0
5498,16396,3.75,4.0
5321,16389,3.76,4.0
5891,16388,3.67,4.0
5773,16375,4.25,4.0
5956,16374,4.2,4.0
7617,16371,4.06,4.0
4860,16369,3.81,4.0
5646,16366,3.41,3.0
5238,16364,3.96,4.0
6403,16358,4.19,4.0
5952,16357,3.9,4.0
3929,16352,4.2,4.0
6085,16348,3.81,4.0
4189,16348,3.93,4.0
5945,16343,3.94,4.0
5066,16340,4.12,4.0
5312,16330,4.19,4.0
6541,16329,3.95,4.0
6131,16327,3.85,4.0
4442,16326,3.95,4.0
5492,16322,4.19,4.0
5329,16318,4.06,4.0
5840,16315,4.19,4.0
7588,16311,3.87,4.0
5558,16311,3.52,4.0
4552,16310,3.83,4.0
5537,16304,3.69,4.0
5671,16301,4.02,4.0
5979,16299,3.95,4.0
6552,16295,4.15,4.0
4692,16294,4.07,4.0
6905,16292,4.2,4.0
4244,16285,3.13,3.0
5896,16285,4.22,4.0
6274,16282,4.16,4.0
7099,16276,3.84,4.0
5255,16273,3.84,4.0
6626,16265,3.89,4.0
4866,16252,4.27,4.0
5996,16249,4.18,4.0
5684,16249,4.56,5.0
5972,16235,3.71,4.0
6605,16235,3.99,4.0
6782,16231,4.11,4.0
5977,16227,3.99,4.0
6291,16224,3.71,4.0
5157,16224,4.12,4.0
6226,16222,4.19,4.0
6305,16222,3.93,4.0
5917,16218,4.16,4.0
6758,16217,3.98,4.0
6759,16214,3.75,4.0
5369,16205,4.04,4.0
5893,16205,4.3,4.0
5274,16201,3.79,4.0
6014,16195,3.83,4.0
5370,16190,4.05,4.0
6511,16187,3.99,4.0
5367,16183,3.8,4.0
5264,16181,3.54,4.0
5210,16181,4.18,4.0
6162,16180,4.27,4.0
6259,16178,3.85,4.0
5983,16172,3.32,3.0
4383,16170,4.18,4.0
7342,16168,3.89,4.0
5273,16162,3.76,4.0
5981,16155,4.21,4.0
5138,16153,4.23,4.0
5971,16146,3.75,4.0
5319,16142,3.91,4.0
4042,16134,4.08,4.0
5374,16134,4.26,4.0
7205,16128,4.08,4.0
6089,16120,4.0,4.0
5909,16116,4.36,4.0
7683,16108,3.98,4.0
5346,16106,4.3,4.0
4231,16106,4.1,4.0
5564,16101,4.17,4.0
5285,16099,3.78,4.0
5280,16094,4.02,4.0
6015,16087,4.73,5.0
5819,16086,3.72,4.0
5846,16078,3.6,4.0
4997,16078,3.98,4.0
5884,16074,4.18,4.0
5344,16074,3.57,4.0
5868,16073,3.89,4.0
4936,16063,3.93,4.0
7134,16059,3.88,4.0
5838,16057,4.12,4.0
5829,16056,4.23,4.0
7129,16050,4.34,4.0
6093,16049,3.74,4.0
5845,16036,4.1,4.0
4939,16032,4.12,4.0
2740,16032,3.92,4.0
7194,16023,3.95,4.0
5599,16021,4.02,4.0
4696,16005,3.94,4.0
6450,15997,4.08,4.0
5664,15997,3.92,4.0
5984,15987,4.17,4.0
6851,15986,4.12,4.0
6046,15986,4.07,4.0
7541,15982,3.88,4.0
6545,15978,4.21,4.0
3104,15977,4.25,4.0
5455,15971,4.2,4.0
5452,15971,3.73,4.0
5823,15965,4.14,4.0
5626,15962,4.19,4.0
6028,15961,4.29,4.0
4927,15957,4.12,4.0
5115,15950,3.98,4.0
5540,15947,3.98,4.0
4695,15946,4.16,4.0
4942,15946,4.14,4.0
7463,15945,3.56,4.0
5549,15942,4.33,4.0
5944,15923,4.11,4.0
4928,15919,3.96,4.0
5709,15917,3.99,4.0
5587,15912,4.24,4.0
5335,15888,3.76,4.0
4907,15888,3.92,4.0
6561,15886,3.83,4.0
6470,15877,3.72,4.0
6583,15874,3.9,4.0
5304,15870,4.21,4.0
6000,15869,3.08,3.0
5464,15864,3.97,4.0
6303,15860,4.14,4.0
6549,15855,4.13,4.0
5705,15852,3.75,4.0
5011,15851,3.76,4.0
7615,15848,3.81,4.0
7270,15848,3.93,4.0
4954,15848,3.67,4.0
5162,15844,3.7,4.0
6781,15840,4.38,4.0
5543,15838,3.97,4.0
7001,15836,4.21,4.0
5077,15832,3.8,4.0
5426,15821,3.55,4.0
5967,15820,4.23,4.0
5841,15816,4.03,4.0
6463,15816,4.27,4.0
5555,15807,4.06,4.0
5616,15798,3.78,4.0
6063,15794,4.22,4.0
5582,15782,3.79,4.0
6392,15782,4.29,4.0
6516,15777,3.85,4.0
7612,15771,4.12,4.0
5356,15769,3.34,3.0
5677,15757,3.84,4.0
5529,15752,4.32,4.0
5615,15747,3.95,4.0
5483,15746,3.61,4.0
4986,15738,4.22,4.0
5698,15737,4.13,4.0
7314,15731,4.23,4.0
5787,15719,3.99,4.0
5747,15701,4.32,4.0
6371,15697,4.23,4.0
7689,15696,3.77,4.0
5915,15693,4.0,4.0
5804,15689,3.24,3.0
7939,15684,3.77,4.0
5810,15673,4.15,4.0
5992,15672,4.19,4.0
5635,15669,3.83,4.0
5561,15669,4.11,4.0
6221,15666,4.14,4.0
5618,15663,4.02,4.0
6111,15659,3.91,4.0
5581,15659,4.11,4.0
5950,15657,3.98,4.0
6168,15656,4.31,4.0
5859,15654,4.16,4.0
7377,15651,4.29,4.0
5637,15651,4.22,4.0
6554,15650,3.98,4.0
5209,15647,4.07,4.0
5542,15644,3.66,4.0
5038,15643,3.81,4.0
5603,15636,4.0,4.0
4886,15635,3.81,4.0
7038,15629,4.14,4.0
6855,15626,3.95,4.0
6257,15626,4.22,4.0
6042,15618,3.23,3.0
2677,15616,3.87,4.0
5103,15614,3.36,3.0
4474,15613,4.3,4.0
6732,15612,3.91,4.0
5775,15610,4.17,4.0
5903,15606,3.78,4.0
5200,15606,3.61,4.0
7264,15605,3.99,4.0
5058,15604,3.2,3.0
3957,15601,4.35,4.0
5768,15600,4.16,4.0
5720,15599,4.21,4.0
4783,15597,3.98,4.0
6434,15569,3.95,4.0
6638,15566,4.18,4.0
5221,15560,3.58,4.0
5688,15558,4.13,4.0
4822,15555,3.88,4.0
5690,15544,4.0,4.0
5699,15533,3.73,4.0
5729,15532,3.81,4.0
7020,15530,4.28,4.0
6117,15530,4.21,4.0
6036,15526,4.23,4.0
4806,15513,4.08,4.0
6793,15507,3.93,4.0
6273,15507,3.8,4.0
5090,15505,4.2,4.0
5423,15502,4.24,4.0
4803,15499,3.93,4.0
7316,15498,4.14,4.0
4796,15497,3.69,4.0
6081,15494,3.45,3.0
5218,15491,3.94,4.0
6233,15484,3.53,4.0
6540,15478,4.17,4.0
6629,15476,4.14,4.0
3659,15476,4.07,4.0
6564,15474,3.67,4.0
6327,15461,4.24,4.0
7732,15460,3.95,4.0
5323,15460,3.94,4.0
5378,15456,3.3,3.0
6696,15449,3.93,4.0
5612,15446,4.19,4.0
6805,15444,4.25,4.0
5147,15443,3.99,4.0
5670,15438,4.03,4.0
6670,15431,3.77,4.0
5621,15426,4.15,4.0
7277,15420,4.17,4.0
6773,15420,3.62,4.0
6223,15419,3.65,4.0
5435,15414,3.24,3.0
6387,15410,4.09,4.0
6749,15408,4.14,4.0
6652,15407,3.95,4.0
6818,15406,3.84,4.0
6674,15403,3.9,4.0
5478,15399,3.98,4.0
4951,15387,4.01,4.0
6175,15387,4.28,4.0
5887,15385,3.69,4.0
4494,15385,4.06,4.0
5985,15381,4.09,4.0
5947,15379,4.21,4.0
5113,15378,3.83,4.0
5267,15374,4.08,4.0
5125,15373,4.29,4.0
5933,15364,4.4,4.0
7217,15363,4.04,4.0
4441,15362,2.93,3.0
5390,15362,4.04,4.0
5934,15362,4.19,4.0
5861,15362,4.08,4.0
5691,15359,4.19,4.0
7083,15353,4.27,4.0
5757,15351,3.98,4.0
5570,15350,3.66,4.0
5279,15344,3.87,4.0
6645,15343,4.1,4.0
6286,15337,3.47,3.0
6547,15337,3.87,4.0
6170,15332,4.02,4.0
5277,15318,3.84,4.0
6023,15313,4.08,4.0
6121,15313,3.79,4.0
6071,15308,4.16,4.0
4863,15306,4.1,4.0
6933,15306,3.76,4.0
6207,15301,3.8,4.0
